order,long,lat,group,id,KTNR,lat_coords,long_coords
1130,582414,195362,1.1,1,2,46.909147727335856,7.207703601275267
1131,582215,196741,1.1,1,2,46.92155213347049,7.2050904132881914
1132,582670,197344,1.1,1,2,46.92697624224655,7.211065291087521
1133,582719,197818,1.1,1,2,46.93123996611909,7.2117087396226225
1134,582057,198499,1.1,1,2,46.9373656906571,7.203015621180252
1135,582126,198624,1.1,1,2,46.93849008874661,7.2039217012381584
1136,582103,198854,1.1,1,2,46.9405589806707,7.2036196745453065
1137,582612,199129,1.1,1,2,46.94303265484045,7.210303658166684
1138,582602,199661,1.1,1,2,46.9478180869861,7.210172342150145
1139,582423,199793,1.1,1,2,46.94900544923864,7.207821785668595
1140,582674,200630,1.1,1,2,46.95653439964199,7.211117817497416
1141,582315,201000,1.1,1,2,46.959862606336955,7.206403573017079
1142,581744,200995,1.1,1,2,46.95981763058381,7.19890543271509
1143,581407,201198,1.1,1,2,46.961643645874304,7.194480087482555
1144,581481,201445,1.1,1,2,46.96386544693397,7.195451824880855
1145,582330,201476,1.1,1,2,46.96414429639778,7.206600546987512
1146,582406,201852,1.1,1,2,46.96752646943646,7.207598548482065
1147,582921,201785,1.1,1,2,46.96692379513492,7.214361323696989
1148,582956,202275,1.1,1,2,46.97133141165797,7.214820929900129
1149,583557,202635,1.1,1,2,46.97456965830357,7.222713027329186
1150,583488,202743,1.1,1,2,46.97554113192728,7.221806946037676
1151,584170,203286,1.1,1,2,46.98042548282285,7.230762708519507
1152,584555,203746,1.1,1,2,46.98456323523068,7.235818383265776
1153,584065,204423,1.1,1,2,46.99065292161309,7.2293838884283375
1154,583585,204777,1.1,1,2,46.99383718619192,7.223080712507198
1155,583843,205323,1.1,1,2,46.99874850579714,7.2264686692283275
1156,583608,205253,1.1,1,2,46.99811884969137,7.223382739624705
1157,583199,206136,1.1,1,2,47.0060615062036,7.218011910527138
1158,583047,206041,1.1,1,2,47.00520697408618,7.216015906099219
1159,582840,206219,1.1,1,2,47.00680809730765,7.213297663685221
1160,582630,205902,1.1,1,2,47.003956658421004,7.210540026999644
1161,582239,206161,1.1,1,2,47.0062863830534,7.205405571611364
1162,581902,205650,1.1,1,2,47.001689898326255,7.200980224175436
1163,581570,205703,1.1,1,2,47.00216663763367,7.196620536173692
1164,581597,205481,1.1,1,2,47.00016972930326,7.196975089058808
1165,580886,205154,1.1,1,2,46.997228335928334,7.187638533046005
1166,580222,204808,1.1,1,2,46.9941160341297,7.178919167802607
1167,579650,204513,1.1,1,2,46.99146248058384,7.171407912454659
1168,578815,204075,1.1,1,2,46.987522625778716,7.160443064158522
1169,578309,203952,1.1,1,2,46.98641622767826,7.153798502602488
1170,577780,203800,1.1,1,2,46.985048971176305,7.146851919837705
1171,577134,203650,1.1,1,2,46.983699704553295,7.138368953450862
1172,573172,202862,1.1,1,2,46.976611551740234,7.0863420028251225
1173,571021,202937,1.1,1,2,46.97728618596914,7.058096300046074
1174,569709,203266,1.1,1,2,46.980245580472996,7.040867913184537
1175,569682,203274,1.1,1,2,46.980317541413655,7.040513365981327
1176,569671,203304,1.1,1,2,46.980587394932655,7.040368920829067
1177,569617,203447,1.1,1,2,46.98187369652324,7.039659826483943
1178,568598,206136,1.1,1,2,47.0060615062036,7.026278965761792
1179,568593,206149,1.1,1,2,47.00617844216669,7.026213308995623
1180,569053,206863,1.1,1,2,47.01260092103163,7.032253733859685
1181,569200,207788,1.1,1,2,47.02092134746448,7.034184044551182
1182,569183,208176,1.1,1,2,47.0244114250088,7.033960811317188
1183,569203,208890,1.1,1,2,47.0308338810082,7.034223438651972
1184,569493,209358,1.1,1,2,47.035043553596836,7.038031536009355
1185,570720,210323,1.1,1,2,47.0437237433071,7.0541437476626125
1186,571639,210510,1.1,1,2,47.045405809391994,7.066211513223349
1187,572505,211172,1.1,1,2,47.05136049858638,7.077583330006022
1188,572597,211260,1.1,1,2,47.05215205793127,7.078791422285055
1189,573335,212138,1.1,1,2,47.06004965429894,7.088482429443745
1190,572987,212894,1.1,1,2,47.06684985214283,7.0839126848979586
1191,572808,212889,1.1,1,2,47.06680487732127,7.081562156299767
1192,572821,213560,1.1,1,2,47.072840494552615,7.081732865059373
1193,572534,213945,1.1,1,2,47.076303550126156,7.077964141684449
1194,573301,214564,1.1,1,2,47.08187141851157,7.088035960045116
1195,573082,215311,1.1,1,2,47.08859063042126,7.085160172398553
1196,572444,216203,1.1,1,2,47.09661409413943,7.07678231239247
1197,571039,216590,1.1,1,2,47.100095121642305,7.05833266536554
1198,569789,217633,1.1,1,2,47.10947679218575,7.041918423510423
1199,568884,217045,1.1,1,2,47.10418779912372,7.0300345337333425
1200,568493,217995,1.1,1,2,47.112732937856244,7.0249001737921954
1201,569749,219372,1.1,1,2,47.12511886229547,7.0413931683298925
1202,569619,219572,1.1,1,2,47.126917831704596,7.03968608923632
1203,569006,219666,1.1,1,2,47.12776334706985,7.031636559795428
1204,568658,219321,1.1,1,2,47.124660124977254,7.027066847000281
1205,567305,219338,1.1,1,2,47.12481303742202,7.009300145293497
1206,566550,218806,1.1,1,2,47.120027774849426,6.999386003117227
1207,565540,218511,1.1,1,2,47.11737429053309,6.986123397555552
1208,562738,218020,1.1,1,2,47.11295780970671,6.949329651643453
1209,562100,217757,1.1,1,2,47.11059215726957,6.940951947058499
1210,561875,217648,1.1,1,2,47.10961171539621,6.937997430080612
1211,561383,218081,1.1,1,2,47.11350649697391,6.931536891186892
1212,560306,217108,1.1,1,2,47.10475447725067,6.917394637803638
1213,556582,215059,1.1,1,2,47.08632390942518,6.868494482075671
1214,556973,217031,1.1,1,2,47.10406187064135,6.873628715896618
1215,557674,217639,1.1,1,2,47.10953076147042,6.882833581820814
1216,558091,219354,1.1,1,2,47.124956955012216,6.888309236781536
1217,558285,220165,1.1,1,2,47.13225177161953,6.890856665597754
1218,556240,224013,1.1,1,2,47.166863752239884,6.8640036728145795
1219,557042,224950,1.1,1,2,47.17529183392089,6.874534757656572
1220,557403,223474,1.1,1,2,47.162015573626604,6.8792750655136805
1221,557629,223206,1.1,1,2,47.15960497435491,6.88224268412225
1222,557606,222740,1.1,1,2,47.155413406624355,6.881940669767059
1223,557914,222308,1.1,1,2,47.1515276576782,6.8859850372634215
1224,559616,223046,1.1,1,2,47.15816580994406,6.908334158733901
1225,560366,223731,1.1,1,2,47.16432722907394,6.918182506201263
1226,561992,224909,1.1,1,2,47.17492304949366,6.939533778734603
1227,562232,225608,1.1,1,2,47.18121036966124,6.942685264334972
1228,562314,226072,1.1,1,2,47.18538392157178,6.943762022277929
1229,562608,226162,1.1,1,2,47.18619344622578,6.9476225949500545
1230,563130,226380,1.1,1,2,47.188154294155346,6.954477086898133
1231,563425,225634,1.1,1,2,47.18144423259802,6.958350797268827
1232,563750,225787,1.1,1,2,47.18282042575933,6.962618446964376
1233,564517,225703,1.1,1,2,47.18206486878768,6.972690111232449
1234,565007,224989,1.1,1,2,47.17564262883288,6.9791244288304854
1235,565222,224899,1.1,1,2,47.17483310206731,6.981947651749571
1236,565582,225122,1.1,1,2,47.17683892920275,6.9866749113423845
1237,566379,226568,1.1,1,2,47.189845299855925,6.997140550312414
1238,566488,227026,1.1,1,2,47.19396487457541,6.998571862251871
1239,567983,227176,1.1,1,2,47.19531407934269,7.018203187831497
1240,568538,227278,1.1,1,2,47.19623153832247,7.0254910846054495
1241,568706,227514,1.1,1,2,47.198354285735824,7.027697152050115
1242,569312,228609,1.1,1,2,47.2082034589845,7.0356547577837345
1243,569416,228843,1.1,1,2,47.21030821060433,7.037020420321598
1244,570131,230177,1.1,1,2,47.22230707195385,7.046409356733209
1245,570332,230716,1.1,1,2,47.22715517698426,7.0490487660416985
1246,571226,231209,1.1,1,2,47.23158952368567,7.0607882388092555
1247,571103,232236,1.1,1,2,47.24082697975055,7.059173075445502
1248,571186,232383,1.1,1,2,47.242149184362475,7.060262982396023
1249,572813,233045,1.1,1,2,47.24810359661582,7.081627813514605
1250,572817,232560,1.1,1,2,47.24374122603085,7.081680339286832
1251,573241,232778,1.1,1,2,47.24570204478089,7.087248072925794
1252,573515,232354,1.1,1,2,47.24188834131271,7.090846091338411
1253,573280,232178,1.1,1,2,47.240305293448905,7.087760199545401
1254,573482,231846,1.1,1,2,47.237319087707526,7.090412753277583
1255,574074,231848,1.1,1,2,47.237337076905845,7.098186578623108
1256,574615,232521,1.1,1,2,47.24339043724685,7.105290705197953
1257,575230,232383,1.1,1,2,47.242149184362475,7.113366567282063
1258,576557,232723,1.1,1,2,47.24520734289981,7.130792068277932
1259,577371,232516,1.1,1,2,47.24334546432346,7.1414811245346765
1260,578183,232870,1.1,1,2,47.24652954596253,7.1521439286096875
1261,578587,232997,1.1,1,2,47.2476718570743,7.157449071501418
1262,578091,233700,1.1,1,2,47.253995037422975,7.150935827123051
1263,578263,233884,1.1,1,2,47.25565003590047,7.1531944517506405
1264,577605,233912,1.1,1,2,47.25590188342974,7.144553901954014
1265,577632,234327,1.1,1,2,47.25963462157485,7.144908453252223
1266,578075,234627,1.1,1,2,47.262332984134666,7.150725722530417
1267,577827,234976,1.1,1,2,47.26547207673992,7.14746910186801
1268,578062,235389,1.1,1,2,47.269186816070174,7.150555012551909
1269,579573,236016,1.1,1,2,47.27482637673549,7.170396782293548
1270,579516,236752,1.1,1,2,47.28144632823024,7.169648283399782
1271,579694,236946,1.1,1,2,47.28319125906033,7.1719857011575385
1272,579276,237559,1.1,1,2,47.28870487508965,7.16649670964233
1273,579631,237808,1.1,1,2,47.29094449807936,7.171158412796355
1274,579180,238058,1.1,1,2,47.29319311411262,7.165236080381666
1275,580021,238175,1.1,1,2,47.29424546592421,7.1762797226357415
1276,582404,238312,1.1,1,2,47.29547770653501,7.2075722852838915
1277,582644,238227,1.1,1,2,47.294713177739645,7.210723869428106
1278,582419,237925,1.1,1,2,47.29199685056106,7.207769259271432
1279,582718,237574,1.1,1,2,47.28883979217729,7.211695608019566
1280,583073,237700,1.1,1,2,47.289973095510724,7.216357327889151
1281,584390,237498,1.1,1,2,47.28815621221373,7.233651665311253
1282,585168,237165,1.1,1,2,47.2851610510857,7.243868071407839
1283,586712,237371,1.1,1,2,47.28701391382297,7.264143323060254
1284,587995,237065,1.1,1,2,47.2842616028073,7.2809912343843814
1285,590036,237455,1.1,1,2,47.287769449807605,7.3077929679617455
1286,590796,237728,1.1,1,2,47.29022494064671,7.317773043376806
1287,591228,238299,1.1,1,2,47.295360778612356,7.323445930092066
1288,591913,238755,1.1,1,2,47.29946224803603,7.332441134821969
1289,592353,239452,1.1,1,2,47.305731370743466,7.338219078015422
1290,593162,239425,1.1,1,2,47.30548852114967,7.348842617240189
1291,593245,239446,1.1,1,2,47.30567740416853,7.349932547907345
1292,594443,239827,1.1,1,2,47.309104280013976,7.365664321819056
1293,595464,240457,1.1,1,2,47.31477076019412,7.379071789850861
1294,596363,240247,1.1,1,2,47.31288193450018,7.3908771930742585
1295,597964,240270,1.1,1,2,47.313088805936154,7.411901058490961
1296,598062,239900,1.1,1,2,47.309760872637405,7.413187966084063
1297,598523,239782,1.1,1,2,47.308699531074545,7.419241684625818
1298,598692,239550,1.1,1,2,47.306612824682226,7.42146094376168
1299,600145,239740,1.1,1,2,47.30832176535513,7.440541320399283
1300,600283,239750,1.1,1,2,47.308411709577776,7.4423534965933555
1301,601579,239528,1.1,1,2,47.306414947286854,7.45937219431205
1302,602719,239568,1.1,1,2,47.30677472436098,7.474342343542396
1303,603597,239034,1.1,1,2,47.301971697357125,7.485871983097582
1304,603947,239030,1.1,1,2,47.30193571960178,7.4904680803359245
1305,604446,239049,1.1,1,2,47.30210661393627,7.497020801211971
1306,606905,240608,1.1,1,2,47.316128915172186,7.529311650729901
1307,609050,241283,1.1,1,2,47.3222001311882,7.557479122147234
1308,609050,241283,1.2,1,2,47.3222001311882,7.557479122147234
1309,608734,241382,1.2,1,2,47.323090575298465,7.553329510370574
1310,607061,241133,1.2,1,2,47.3208509730033,7.531360194970621
1311,606737,241315,1.2,1,2,47.32248795153206,7.5271055260264905
1312,607244,242636,1.2,1,2,47.334369513846504,7.5337632947859525
1313,608413,243339,1.2,1,2,47.34069253867889,7.549114239530971
1314,608582,243834,1.2,1,2,47.34514473250545,7.551333494352115
1315,608905,243673,1.2,1,2,47.34369664587169,7.55557502821594
1316,608918,243476,1.2,1,2,47.3419247626144,7.555745740091226
1317,609207,243522,1.2,1,2,47.342338501936226,7.559540796109975
1318,610075,242061,1.2,1,2,47.32919775640904,7.570939092418013
1319,609835,241505,1.2,1,2,47.32419688432396,7.567787490283694
1320,609304,241180,1.2,1,2,47.32127370929182,7.5608145691129955
1321,609050,241283,1.2,1,2,47.3222001311882,7.557479122147234
1322,576275,194864,1.3,1,2,46.904668102496494,7.12708898260507
1323,575952,194391,1.3,1,2,46.90041335547173,7.122847506729067
1324,575697,194431,1.3,1,2,46.90077316505592,7.1194989744293435
1325,575623,194637,1.3,1,2,46.902626184091226,7.118527243701907
1326,575658,194995,1.3,1,2,46.90584647801521,7.11898684606092
1327,575209,195546,1.3,1,2,46.91080284895469,7.113090806024502
1328,575335,196132,1.3,1,2,46.916074048560475,7.114745373688791
1329,576639,196513,1.3,1,2,46.91950122540837,7.1318688523101015
1330,576846,196522,1.3,1,2,46.91958218231862,7.13458707592257
1331,576931,196238,1.3,1,2,46.9170275415239,7.135703254909804
1332,576905,195695,1.3,1,2,46.91214313733432,7.135361835442008
1333,577113,195295,1.3,1,2,46.90854504707209,7.138093191500965
1334,576275,194864,1.3,1,2,46.904668102496494,7.12708898260507
1335,619075,222428,1.4,1,2,47.15260703274663,7.68912377981365
1336,619348,223048,1.4,1,2,47.15818379950227,7.692708700462009
1337,619491,222980,1.4,1,2,47.157572154479674,7.694586515622472
1338,619879,223456,1.4,1,2,47.161853667749234,7.699681565082216
1339,619395,223480,1.4,1,2,47.162069542250975,7.69332588449762
1340,619250,223755,1.4,1,2,47.16454310344664,7.69142180599008
1341,618899,223839,1.4,1,2,47.16529866366219,7.6868126216309305
1342,618945,224003,1.4,1,2,47.16677380463658,7.687416674379
1343,618670,223932,1.4,1,2,47.1661351765966,7.683805489041028
1344,618390,223520,1.4,1,2,47.16242933306223,7.680128644733768
1345,618266,223603,1.4,1,2,47.16317589889582,7.6785003276334525
1346,617882,222582,1.4,1,2,47.15399223034434,7.673457795969797
1347,619075,222428,1.4,1,2,47.15260703274663,7.68912377981365
1348,583083,197420,1.5,1,2,46.927659877501526,7.216488643964415
1349,583236,197050,1.5,1,2,46.92433165250465,7.218497780068824
1350,584172,197622,1.5,1,2,46.92947690766992,7.230788971760573
1351,584431,197608,1.5,1,2,46.92935097490373,7.234190061865184
1352,584443,198011,1.5,1,2,46.93297603847164,7.234347641347982
1353,584461,198454,1.5,1,2,46.93696090729248,7.234584010575235
1354,584129,198783,1.5,1,2,46.939920322806536,7.230224312087817
1355,583976,198657,1.5,1,2,46.938786929806476,7.22821517435575
1356,584066,198444,1.5,1,2,46.93687095542991,7.229397020047651
1357,583152,198021,1.5,1,2,46.93306599039324,7.217394724917208
1358,583221,197838,1.5,1,2,46.93141987001326,7.2183008059282905
1359,582997,197763,1.5,1,2,46.93074523038219,7.215359325757388
1360,583083,197420,1.5,1,2,46.927659877501526,7.216488643964415
1361,573502,194804,1.6,1,2,46.90412838844481,7.090675382402854
1362,573996,194372,1.6,1,2,46.9002424459121,7.097162324227077
1363,574488,194403,1.6,1,2,46.900521298349126,7.103623007712448
1364,573485,193470,1.6,1,2,46.89212873419004,7.090452147645884
1365,572954,193597,1.6,1,2,46.89327113102822,7.083479347176022
1366,572922,193951,1.6,1,2,46.89645544870404,7.083059140920642
1367,573211,194058,1.6,1,2,46.89741793989382,7.086854129392374
1368,573346,194349,1.6,1,2,46.90003555538639,7.088626875430451
1369,573148,194595,1.6,1,2,46.902248384137735,7.086026848029243
1370,573502,194804,1.6,1,2,46.90412838844481,7.090675382402854
1371,617429,259438,10.1,10,11,47.4854890765275,7.667509181937542
1372,619683,258906,10.1,10,11,47.48070430830724,7.697107777479941
1373,620446,257668,10.1,10,11,47.46956979849089,7.7071271617875166
1374,619702,256826,10.1,10,11,47.46199686867536,7.697357277322668
1375,619606,256132,10.1,10,11,47.45575503310464,7.6960966464855565
1376,619041,255806,10.1,10,11,47.45282298478893,7.688677306107143
1377,618571,255257,10.1,10,11,47.447885265024325,7.6825054620674065
1378,618432,254242,10.1,10,11,47.4387563082236,7.680680171447038
1379,618706,253681,10.1,10,11,47.43371063653717,7.684278226089415
1380,618565,253124,10.1,10,11,47.428700932846446,7.682426672549593
1381,618200,251883,10.1,10,11,47.41753924760843,7.677633642641907
1382,617751,251609,10.1,10,11,47.41507485718916,7.671737556862893
1383,616937,251035,10.1,10,11,47.4099122227414,7.661048432629327
1384,614649,251042,10.1,10,11,47.40997518174967,7.631003284266862
1385,614998,248378,10.1,10,11,47.386014690909825,7.635586223739696
1386,614700,248297,10.1,10,11,47.3852861596335,7.631672997566582
1387,614701,248027,10.1,10,11,47.38285772084697,7.631686129199632
1388,614873,247769,10.1,10,11,47.38053721095321,7.633944769924753
1389,615340,247757,10.1,10,11,47.38042928021964,7.640077240502855
1390,615286,247514,10.1,10,11,47.37824368208497,7.6393681326788165
1391,615528,246283,10.1,10,11,47.367171760985194,7.642545986006309
1392,618800,246734,10.1,10,11,47.37122817188976,7.685512594965953
1393,619768,246862,10.1,10,11,47.372379436145295,7.698223960946682
1394,621850,246486,10.1,10,11,47.36899759623186,7.725563856600861
1395,621934,246260,10.1,10,11,47.36696489288771,7.726666905745589
1396,622326,245254,10.1,10,11,47.3579166493728,7.731814466927013
1397,623644,243766,10.1,10,11,47.34453311835174,7.749121809711263
1398,624771,243593,10.1,10,11,47.342977099484585,7.7639210086510175
1399,624984,243451,10.1,10,11,47.34169990426585,7.766718015318911
1400,624965,243169,10.1,10,11,47.339163501048326,7.766468517104896
1401,625979,243246,10.1,10,11,47.33985606523802,7.7797838335644744
1402,626383,243098,10.1,10,11,47.33852490277269,7.78508894442199
1403,626819,243252,10.1,10,11,47.339910031272744,7.79081425856797
1404,627125,245055,10.1,10,11,47.35612678512364,7.794832481424852
1405,627463,245646,10.1,10,11,47.36144240926314,7.799270908447475
1406,627771,245784,10.1,10,11,47.36268361975073,7.8033153902586125
1407,628966,245889,10.1,10,11,47.36362801871934,7.819007436112773
1408,629836,246368,10.1,10,11,47.36793627340529,7.830431751914625
1409,630274,247111,10.1,10,11,47.37461900371954,7.83618329782743
1410,632020,247992,10.1,10,11,47.382542923091606,7.8591106506302015
1411,632467,247915,10.1,10,11,47.381850367921,7.864980356850139
1412,633034,248274,10.1,10,11,47.385079292697604,7.8724258163385965
1413,633239,248168,10.1,10,11,47.38412590577652,7.875117735425116
1414,633283,248667,10.1,10,11,47.38861401719478,7.8756955130481705
1415,632716,249025,10.1,10,11,47.39183394093074,7.868250056932458
1416,632501,249499,10.1,10,11,47.39609718688401,7.865426822008104
1417,632964,249732,10.1,10,11,47.39819283099502,7.871506624224036
1418,633303,250193,10.1,10,11,47.402339144207595,7.875958139224993
1419,633578,250137,10.1,10,11,47.40183547087687,7.87956924817218
1420,633566,250681,10.1,10,11,47.40672829409503,7.879411672547422
1421,633961,250813,10.1,10,11,47.4079155221055,7.884598535009846
1422,634890,250094,10.1,10,11,47.4014487216574,7.8967974950129
1423,635116,250286,10.1,10,11,47.4031756015248,7.899765161220949
1424,635561,249852,10.1,10,11,47.39927213214004,7.905608570954555
1425,636678,250286,10.1,10,11,47.4031756015248,7.920276163263715
1426,637595,250923,10.1,10,11,47.40890487843614,7.932317483258178
1427,637457,251335,10.1,10,11,47.41261046481141,7.9305053776689896
1428,637885,251597,10.1,10,11,47.414966927636954,7.936125529537753
1429,638469,251841,10.1,10,11,47.41716149445978,7.9437941398291825
1430,638972,251771,10.1,10,11,47.41653190577621,7.950399116741384
1431,639097,252131,10.1,10,11,47.41976978906911,7.952040511486363
1432,639480,252467,10.1,10,11,47.422791810411546,7.957069742215074
1433,638582,253560,10.1,10,11,47.43262235331102,7.945277962299492
1434,638725,253680,10.1,10,11,47.43370164246252,7.9471557194255995
1435,638329,254835,10.1,10,11,47.444089780922845,7.941955775211725
1436,638383,255098,10.1,10,11,47.44645521351994,7.942664858771812
1437,638576,255120,10.1,10,11,47.446653082322115,7.94519917527466
1438,639206,255917,10.1,10,11,47.45382132058176,7.953471807341717
1439,639078,256176,10.1,10,11,47.45615076946638,7.951791019513701
1440,639371,256206,10.1,10,11,47.45642058968287,7.955638447212384
1441,639363,256463,10.1,10,11,47.458732048535296,7.955533398024475
1442,639936,257026,10.1,10,11,47.463795666114116,7.963057541455587
1443,640366,256678,10.1,10,11,47.460665757867446,7.968703925563428
1444,640570,256074,10.1,10,11,47.45523338054754,7.971382673339855
1445,640441,255828,10.1,10,11,47.45302085317077,7.969688759446986
1446,640982,255191,10.1,10,11,47.44729165882211,7.9767926896115116
1447,641394,253249,10.1,10,11,47.42982519381552,7.982202700828149
1448,641262,252583,10.1,10,11,47.42383512661488,7.980469396817032
1449,641050,253200,10.1,10,11,47.42938448356488,7.977685604433831
1450,639582,252526,10.1,10,11,47.423322462662654,7.958409118881366
1451,640416,252210,10.1,10,11,47.42048032411541,7.969360481504152
1452,641000,251564,10.1,10,11,47.414670121349,7.977029049430832
1453,641571,251627,10.1,10,11,47.41523675151044,7.984526903111093
1454,641724,251300,10.1,10,11,47.41229567002381,7.986535958559316
1455,642503,251112,10.1,10,11,47.41060477176244,7.996765059878046
1456,642920,250796,10.1,10,11,47.40776262155369,8.00224070720442
1457,643170,249524,10.1,10,11,47.39632204146897,8.005523466793523
1458,643889,249402,10.1,10,11,47.395224750943015,8.01496467240423
1459,643915,249605,10.1,10,11,47.39705057021426,8.015306078697641
1460,644386,249588,10.1,10,11,47.39689766913351,8.021490781265227
1461,644452,249321,10.1,10,11,47.39449622177701,8.022357426915057
1462,644759,248263,10.1,10,11,47.38498035633223,8.02638864043344
1463,644468,246864,10.1,10,11,47.372397424646046,8.022567522808984
1464,644303,246485,10.1,10,11,47.36898860197207,8.020400908506176
1465,644138,246168,10.1,10,11,47.36613742036643,8.018234293326898
1466,643852,246024,10.1,10,11,47.364842245563665,8.014478824949515
1467,643203,245279,10.1,10,11,47.35814150662169,8.005956790913048
1468,643382,244989,10.1,10,11,47.355533161589975,8.008307245389272
1469,643310,244487,10.1,10,11,47.3510180215217,8.007361811307744
1470,642710,243982,10.1,10,11,47.34647589233431,7.999483187642699
1471,642981,243315,10.1,10,11,47.34047667458512,8.003041700724381
1472,642510,242806,10.1,10,11,47.335898553658495,7.996856977263724
1473,641814,242562,10.1,10,11,47.33370393159402,7.987717755550424
1474,641326,241999,10.1,10,11,47.32864010556994,7.9813097867059515
1475,640759,241819,10.1,10,11,47.32702111874376,7.973864453273273
1476,640662,241536,10.1,10,11,47.32447571011928,7.972590735661512
1477,639694,241258,10.1,10,11,47.321975271527684,7.959879806640805
1478,638590,240862,10.1,10,11,47.31841349253442,7.9453830116643624
1479,638488,242530,10.1,10,11,47.33341611220093,7.944043632127943
1480,637232,242580,10.1,10,11,47.33386582999185,7.927550856575931
1481,636323,242676,10.1,10,11,47.33472928798232,7.915614577501013
1482,636245,242827,10.1,10,11,47.33608743499886,7.91459034130911
1483,636066,242972,10.1,10,11,47.33739161539293,7.9122398499557685
1484,635456,243534,10.1,10,11,47.34244643392479,7.904229789341466
1485,635474,243306,10.1,10,11,47.34039572554636,7.904466151923906
1486,634637,241966,10.1,10,11,47.328343291376264,7.893475283076001
1487,634737,241096,10.1,10,11,47.32051818056919,7.8947884105169885
1488,634259,240639,10.1,10,11,47.316407741624545,7.888511659081282
1489,634029,240140,10.1,10,11,47.3119195324395,7.885491462843985
1490,633430,240165,10.1,10,11,47.31214439275806,7.877625815221678
1491,632874,240178,10.1,10,11,47.312261320117926,7.870324805618597
1492,631987,239596,10.1,10,11,47.3070265682907,7.8586773164288894
1493,631236,237754,10.1,10,11,47.29045879682837,7.848815673722552
1494,631084,237579,10.1,10,11,47.28888476453869,7.846819707186338
1495,630507,236030,10.1,10,11,47.274952299839626,7.839242908435088
1496,629858,235294,10.1,10,11,47.26833233641523,7.830720642448323
1497,629477,235131,10.1,10,11,47.26686622874942,7.825717582183033
1498,629237,235029,10.1,10,11,47.265948786841946,7.8225660465588955
1499,628468,234557,10.1,10,11,47.2617033663819,7.812467992970492
1500,627882,234770,10.1,10,11,47.26361920292113,7.804772979014585
1501,627744,235299,10.1,10,11,47.26837730903366,7.802960841604662
1502,627509,235327,10.1,10,11,47.26862915568658,7.7998749545530295
1503,626304,233967,10.1,10,11,47.25639658388359,7.784051559127636
1504,625519,234558,10.1,10,11,47.261712360922,7.773743357057161
1505,625425,235272,10.1,10,11,47.26813445688751,7.772508998329211
1506,624686,235138,10.1,10,11,47.26692919044048,7.762804832052832
1507,624084,234180,10.1,10,11,47.25831242319557,7.754899671756267
1508,623513,234252,10.1,10,11,47.25896003062451,7.747401581957022
1509,623164,234057,10.1,10,11,47.25720609357378,7.742818683688858
1510,622682,234375,10.1,10,11,47.26006635971797,7.73648929073899
1511,622255,234286,10.1,10,11,47.259265845204034,7.730882128223159
1512,621659,235076,10.1,10,11,47.26637152971039,7.723055732534037
1513,621681,235418,10.1,10,11,47.26944765718792,7.7233446264349626
1514,621102,236061,10.1,10,11,47.27523112955455,7.715741461707221
1515,620958,236203,10.1,10,11,47.27650834926311,7.713850518380542
1516,620710,235910,10.1,10,11,47.2738729588043,7.710593893023322
1517,619837,237327,10.1,10,11,47.286618156814505,7.699130039213971
1518,618905,237758,10.1,10,11,47.29049477470109,7.686891411121458
1519,618618,238151,10.1,10,11,47.29402959891152,7.683122646606771
1520,618013,237596,10.1,10,11,47.2890376705632,7.675178034853707
1521,616827,237336,10.1,10,11,47.28669910711527,7.659603955747413
1522,616087,236910,10.1,10,11,47.2828674575274,7.649886562016936
1523,615861,236809,10.1,10,11,47.28195901418109,7.646918816155561
1524,613195,236692,10.1,10,11,47.2809066587289,7.611909878132993
1525,612746,236602,10.1,10,11,47.28009715432433,7.6060137670865995
1526,610705,236170,10.1,10,11,47.276211530638875,7.579212045988346
1527,611028,235710,10.1,10,11,47.272074056361404,7.583453574966371
1528,611827,234772,10.1,10,11,47.26363719199185,7.593945774584078
1529,611989,233320,10.1,10,11,47.25057710343868,7.596073103511667
1530,612020,232668,10.1,10,11,47.24471264095315,7.596480184947153
1531,612574,232386,10.1,10,11,47.242176168125205,7.603755122713134
1532,612702,232027,10.1,10,11,47.238947109806325,7.605435974365834
1533,613046,231940,10.1,10,11,47.23816457993514,7.609953262428882
1534,613510,231453,10.1,10,11,47.23378420857542,7.6160463468709105
1535,613793,230904,10.1,10,11,47.228846165788354,7.619762602081592
1536,614001,230953,10.1,10,11,47.229286902108626,7.622493983492341
1537,614204,230615,10.1,10,11,47.22624671992344,7.625159706271725
1538,614456,230833,10.1,10,11,47.22820754776438,7.628468878784749
1539,614561,230658,10.1,10,11,47.22663348879755,7.629847700468961
1540,614791,230874,10.1,10,11,47.22857632719975,7.632867976130338
1541,614893,230719,10.1,10,11,47.22718216085404,7.634207402546529
1542,615292,231004,10.1,10,11,47.229745627612225,7.639446922438644
1543,615550,230522,10.1,10,11,47.225410219666415,7.642834881730742
1544,615189,230292,10.1,10,11,47.223341454804036,7.63809436483955
1545,615280,230122,10.1,10,11,47.22181236701387,7.639289342918588
1546,615877,229782,10.1,10,11,47.21875418960764,7.647128922076713
1547,615704,229363,10.1,10,11,47.214985432349216,7.644857151648196
1548,615908,228913,10.1,10,11,47.210937836936374,7.647536002290537
1549,615983,228802,10.1,10,11,47.20993942941972,7.648520873729601
1550,616106,228439,10.1,10,11,47.20667436521565,7.650136062748102
