"Permanent and non permanent resident population by institutional units, place of birth and citizenship"

"Year" "Canton (-) / District (>>) / Commune (......)" "Population type" "Citizenship - Total" "Switzerland" "Albania" "Andorra" "Belgium" "Bulgaria" "Denmark" "Germany" "Finland" "France" "Greece" "United Kingdom" "Ireland" "Iceland" "Italy" "Liechtenstein" "Luxembourg" "Malta" "Monaco" "Netherlands" "Norway" "Austria" "Poland" "Portugal" "Romania" "San Marino" "Sweden" "Spain" "Turkey" "Hungary" "Vatican City" "Cyprus" "Slovakia" "Czech Republic" "Serbia" "Croatia" "Slovenia" "Bosnia and Herzegovina" "Montenegro" "Macedonia" "Kosovo" "Estonia" "Latvia" "Lithuania" "Moldova" "Russia" "Ukraine" "Belarus" "Equatorial Guinea" "Ethiopia" "Djibouti" "Algeria" "Angola" "Botswana" "Burundi" "Benin" "Côte d'Ivoire" "Gabon" "Gambia" "Ghana" "Guinea-Bissau" "Guinea" "Cameroon" "Cape Verde" "Kenya" "Comoros" "Congo (Brazzaville)" "Congo (Kinshasa)" "Lesotho" "Liberia" "Libya" "Madagascar" "Malawi" "Mali" "Morocco" "Mauritania" "Mauritius" "Mozambique" "Niger" "Nigeria" "Burkina Faso" "Zimbabwe" "Rwanda" "Zambia" "São Tomé and Príncipe" "Senegal" "Seychelles" "Sierra Leone" "Somalia" "South Africa" "Sudan" "Namibia" "Swaziland" "Tanzania" "Togo" "Chad" "Tunisia" "Uganda" "Egypt" "Central African Republic" "Eritrea" "South Sudan" "Western Sahara" "Argentina" "Bahamas" "Barbados" "Bolivia" "Brazil" "Chile" "Costa Rica" "Dominican Republic" "Ecuador" "El Salvador" "Guatemala" "Guyana" "Haiti" "Belize" "Honduras" "Jamaica" "Canada" "Colombia" "Cuba" "Mexico" "Nicaragua" "Panama" "Paraguay" "Peru" "Suriname" "Trinidad and Tobago" "Uruguay" "Venezuela" "United States" "Dominica" "Grenada" "Antigua and Barbuda" "Saint Lucia" "Saint Vincent and the Grenadines" "Saint Kitts and Nevis" "Afghanistan" "Bahrain" "Bhutan" "Brunei" "Myanmar" "Sri Lanka" "Taiwan (Chinese Taipei)" "China" "India" "Indonesia" "Iraq" "Iran" "Israel" "Japan" "Yemen" "Jordan" "Cambodia" "Qatar" "Kuwait" "Laos" "Lebanon" "Malaysia" "Maldives" "Oman" "Mongolia" "Nepal" "North Korea" "United Arab Emirates" "Pakistan" "Philippines" "Saudi Arabia" "Singapore" "South Korea" "Syria" "Thailand" "Vietnam" "Bangladesh" "Timor-Leste" "Palestine" "Armenia" "Azerbaijan" "Georgia" "Kazakhstan" "Kyrgyzstan" "Tajikistan" "Turkmenistan" "Uzbekistan" "Australia" "Fiji" "Nauru" "Vanuatu" "New Zealand" "Papua New Guinea" "Tonga" "Samoa" "Solomon Islands" "Tuvalu" "Kiribati" "Marshall Islands" "Micronesia" "Palau" "Stateless" "Not attributable according to current borders" "No indication"
"2016" "......3313 Kaltbrunn" "Permanent resident population" 4791 3838 0 0 2 4 2 174 2 4 0 3 0 0 150 2 1 0 0 4 0 20 12 34 5 0 2 8 18 18 0 0 23 3 76 18 3 31 0 73 170 0 1 0 0 1 3 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 8 0 0 1 0 0 0 8 0 0 7 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 8 0 0 0 0 12 0 2 1 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 9 7 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2016" "......3315 Schänis" "Permanent resident population" 3758 3293 0 0 0 2 0 135 0 4 3 7 0 0 42 1 0 0 0 1 0 26 19 21 14 0 0 7 11 4 0 0 14 4 32 11 1 8 0 19 35 0 1 0 1 3 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 14 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3316 Weesen" "Permanent resident population" 1635 1402 0 0 5 0 1 82 2 1 0 3 0 0 14 1 0 0 0 5 1 16 1 6 0 0 0 0 0 1 0 0 3 2 9 2 0 11 0 9 21 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3338 Schmerikon" "Permanent resident population" 3738 2815 0 0 1 4 0 125 0 0 2 1 0 0 142 1 0 0 0 2 0 25 16 158 2 0 0 27 67 0 0 1 6 4 35 49 2 27 0 31 69 0 0 1 1 0 1 0 0 3 0 0 2 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 2 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 6 0 0 0 0 24 0 11 0 0 9 5 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2016" "......3339 Uznach" "Permanent resident population" 6340 4625 0 0 10 4 0 207 0 9 1 4 1 0 232 0 0 0 0 7 1 32 17 229 8 0 0 20 84 17 0 0 18 10 115 41 12 37 0 44 366 2 0 1 0 6 5 0 0 1 0 0 5 0 0 0 0 0 1 0 0 0 1 0 1 0 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 5 0 3 0 0 0 0 0 3 0 13 0 48 0 0 3 0 0 0 5 2 0 2 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 16 0 0 0 0 20 0 4 0 0 4 4 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 7 5 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2016" "......3340 Rapperswil-Jona" "Permanent resident population" 26962 22037 2 0 10 15 21 977 4 29 18 48 2 1 874 4 1 0 0 77 2 140 66 386 23 0 11 152 228 39 0 1 31 19 205 138 22 83 17 57 331 2 9 7 1 20 13 2 0 10 0 2 8 0 0 0 1 0 0 1 1 0 1 1 5 0 1 0 0 0 3 0 0 0 28 0 1 1 0 3 0 0 5 0 0 0 0 0 31 7 2 0 0 0 0 0 10 0 2 0 105 0 0 4 0 0 0 36 5 0 19 3 0 1 0 0 0 0 6 8 18 8 8 0 1 0 7 0 0 0 1 14 0 0 0 0 0 0 32 0 0 0 0 119 0 75 27 3 18 14 1 20 0 1 0 0 0 0 13 3 1 0 2 0 0 0 12 20 15 6 3 30 27 11 6 0 0 0 0 0 1 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 3
"2016" "......3341 Gommiswald" "Permanent resident population" 5053 4428 0 0 0 2 3 236 4 5 1 3 0 0 48 0 0 0 0 7 1 21 7 22 4 0 2 7 10 1 0 0 7 5 11 4 0 3 2 2 126 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 5 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 1 0 0 0 18 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 10 0 5 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3342 Eschenbach (SG)" "Permanent resident population" 9245 7808 0 0 6 0 1 303 0 6 1 19 1 0 185 1 0 0 0 14 0 41 22 150 11 0 1 25 87 17 0 0 17 4 67 10 5 9 4 91 170 0 0 1 0 2 6 2 0 5 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 27 0 0 0 0 0 0 5 4 0 3 1 0 0 0 0 0 0 0 3 1 2 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 15 0 0 0 0 24 0 6 3 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 13 5 10 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"2016" ">> Wahlkreis Toggenburg" "Permanent resident population" 46215 38340 2 0 13 25 25 1640 9 31 43 30 2 0 788 10 2 0 0 75 6 227 87 133 52 0 4 137 527 327 0 0 115 54 388 228 17 248 284 802 630 0 2 12 0 19 11 0 0 12 0 6 14 0 0 0 2 0 0 0 2 0 0 0 4 0 2 0 0 0 1 1 0 0 3 0 0 0 0 4 0 0 1 1 0 0 1 0 35 2 1 0 0 0 0 0 4 0 1 0 202 0 0 2 0 0 0 34 4 0 17 5 1 1 0 0 0 0 0 4 1 4 3 0 0 1 3 0 0 0 3 15 0 0 0 0 0 0 81 0 0 0 1 115 0 34 7 3 24 19 0 4 0 0 4 0 0 5 1 1 0 0 1 1 0 0 2 11 0 0 1 81 38 25 1 0 2 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6
"2016" "......3352 Ebnat-Kappel" "Permanent resident population" 5034 4299 0 0 1 0 6 148 2 5 11 4 0 0 85 0 0 0 0 4 0 22 5 11 3 0 0 4 103 3 0 0 6 4 22 6 0 31 25 83 75 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 5 1 1 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 1 0 6 2 0 5 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 20 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3359 Wildhaus-Alt St. Johann" "Permanent resident population" 2667 2336 0 0 4 0 0 140 0 1 1 3 0 0 8 1 0 0 0 2 0 25 9 49 1 0 0 4 0 11 0 0 16 4 5 4 1 6 4 0 7 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3360 Nesslau" "Permanent resident population" 3611 3318 0 0 0 0 0 119 0 2 0 0 0 0 36 0 0 0 0 6 1 15 3 2 0 0 0 2 6 0 0 0 3 1 9 6 2 32 1 0 19 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 7 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3372 Hemberg" "Permanent resident population" 914 856 0 0 1 0 0 37 1 0 0 1 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3374 Lichtensteig" "Permanent resident population" 1907 1530 0 0 1 1 0 81 0 4 4 2 0 0 59 2 0 0 0 3 0 10 6 8 5 0 0 4 15 8 0 0 9 0 24 16 3 19 9 11 12 0 1 0 0 1 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 16 0 1 0 0 3 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 7 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2016" "......3375 Oberhelfenschwil" "Permanent resident population" 1296 1176 0 0 2 0 0 32 0 1 0 0 0 0 5 0 0 0 0 1 0 5 8 2 1 0 0 1 8 0 0 0 1 3 2 2 0 8 0 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"2016" "......3378 Neckertal" "Permanent resident population" 4014 3648 0 0 0 5 2 155 2 1 0 5 0 0 32 3 1 0 0 10 4 25 6 1 1 0 0 13 10 6 0 0 8 5 11 0 1 5 0 6 6 0 0 5 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3379 Wattwil" "Permanent resident population" 8630 6564 1 0 2 9 14 304 2 4 22 8 0 0 243 2 1 0 0 12 0 45 17 15 12 0 4 51 169 9 0 0 14 9 133 28 5 68 207 193 157 0 0 0 0 2 3 0 0 6 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 15 0 0 0 0 0 0 0 2 0 1 0 69 0 0 1 0 0 0 11 1 0 10 5 1 1 0 0 0 0 0 3 0 3 1 0 0 1 0 0 0 0 1 2 0 0 0 0 0 0 27 0 0 0 0 66 0 11 1 0 9 9 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 1 3 0 0 0 6 8 13 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3392 Kirchberg (SG)" "Permanent resident population" 8977 6482 0 0 1 8 2 402 2 13 5 4 2 0 227 1 0 0 0 25 1 56 24 33 10 0 0 20 166 258 0 0 39 21 154 158 4 43 7 364 237 0 1 1 0 3 4 0 0 0 0 5 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 5 0 0 0 0 0 0 0 2 0 0 0 85 0 0 1 0 0 0 10 0 0 5 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 7 0 0 0 0 19 0 9 4 0 1 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 10 12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2016" "......3393 Lütisburg" "Permanent resident population" 1541 1330 0 0 0 1 0 50 0 0 0 1 0 0 16 1 0 0 0 5 0 6 6 0 4 0 0 4 3 12 0 0 5 1 10 1 0 8 1 41 6 0 0 6 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3394 Mosnang" "Permanent resident population" 2890 2763 0 0 0 1 0 69 0 0 0 1 0 0 8 0 0 0 0 0 0 3 0 2 0 0 0 0 2 6 0 0 2 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 2 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3395 Bütschwil-Ganterschwil" "Permanent resident population" 4734 4038 1 0 1 0 1 103 0 0 0 1 0 0 69 0 0 0 0 6 0 13 3 10 15 0 0 33 45 14 0 0 12 3 18 5 0 28 30 93 106 0 0 0 0 2 0 0 0 0 0 0 8 0 0 0 2 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 14 0 0 0 0 7 0 0 0 3 6 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 1 0 0 1 5 7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"2016" ">> Wahlkreis Wil" "Permanent resident population" 75042 57700 12 0 5 55 19 2638 10 50 104 48 1 4 2132 17 3 0 0 103 41 527 240 476 70 0 26 358 697 266 0 0 201 42 1276 489 87 573 118 3094 1521 4 11 7 1 61 34 7 0 17 0 5 18 0 0 0 1 0 1 9 0 3 1 1 17 0 3 13 0 2 1 1 0 5 18 0 0 4 0 16 0 5 2 0 0 1 0 1 81 6 2 0 0 0 1 0 32 2 9 0 315 0 0 7 1 0 2 107 2 1 27 3 0 1 0 0 0 0 0 8 14 3 12 0 0 0 8 0 1 0 3 25 0 0 0 0 0 0 164 0 0 0 1 230 0 111 46 7 69 39 0 14 7 3 1 0 0 3 8 5 0 0 7 0 0 0 13 26 0 4 4 174 62 51 0 0 1 3 2 2 2 3 0 0 1 5 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 20
"2016" "......3401 Degersheim" "Permanent resident population" 3986 3259 0 0 1 1 4 169 0 1 4 3 0 4 99 0 0 0 0 12 1 33 21 5 3 0 3 28 15 8 0 0 26 4 58 6 6 14 0 52 68 0 1 0 0 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 7 0 5 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 10 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3402 Flawil" "Permanent resident population" 10505 7511 2 0 0 24 0 364 5 2 42 7 0 0 442 2 0 0 0 12 13 59 22 215 12 0 2 111 132 46 0 0 31 6 376 69 7 154 8 372 189 0 0 0 0 4 9 2 0 3 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 2 0 0 32 0 0 1 0 0 0 17 1 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 5 0 0 0 0 0 0 26 0 0 0 0 42 0 13 1 1 14 7 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 6 4 0 1 0 25 11 3 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3405 Jonschwil" "Permanent resident population" 3788 3322 1 0 0 1 4 101 0 1 1 3 0 0 56 0 0 0 0 5 0 26 9 14 0 0 0 18 3 13 0 0 6 0 18 20 1 11 4 38 52 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 12 0 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 1 0 0 0 0 12 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3407 Oberuzwil" "Permanent resident population" 6423 5191 2 0 1 4 0 216 0 4 17 3 0 0 127 1 0 0 0 4 2 41 8 19 13 0 6 32 54 25 0 0 21 7 78 31 11 66 13 168 130 0 1 0 0 4 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 14 0 0 0 0 0 0 8 0 0 1 0 0 0 0 0 0 0 0 1 3 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 37 0 0 0 0 10 0 5 1 1 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 4 6 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......3408 Uzwil" "Permanent resident population" 12816 9177 1 0 0 6 5 412 1 7 4 2 0 0 393 1 0 0 0 23 1 90 48 62 4 0 5 47 203 52 0 0 37 8 340 162 25 168 24 716 418 3 1 1 0 6 4 3 0 6 0 1 5 0 0 0 0 0 0 0 0 0 1 0 1 0 0 4 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0 0 0 0 0 16 3 0 0 0 0 1 0 16 0 1 0 56 0 0 0 0 0 2 29 1 0 2 0 0 1 0 0 0 0 0 2 2 2 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 24 0 0 0 0 32 0 14 17 1 17 11 0 3 1 0 0 0 0 0 3 4 0 0 6 0 0 0 0 1 0 1 1 26 11 8 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 7
"2016" "......3422 Niederbüren" "Permanent resident population" 1530 1392 0 0 0 0 0 39 0 2 0 1 0 0 19 2 0 0 0 0 0 5 6 4 0 0 0 4 1 5 0 0 0 1 15 1 0 9 1 6 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
